Ticker,Company Name,Industry,Country,Market Cap
HMPT,Home Point Capital Inc,Financial Services,US,318.2780249999999
HMST,HomeStreet Inc,Banking,US,642.2229676265583
HMTV,Hemisphere Media Group Inc,Media,US,294.3802424275862
HNNA,Hennessy Advisors Inc,Financial Services,US,72.72686665593561
HNRG,Hallador Energy Co,Energy ,US,217.68519400966184
HNST,Honest Company Inc,Consumer products,US,325.30587657790375
HNVR,Hanover Bancorp Inc (MINEOLA),Banking,US,146.00521204516937
HOFT,Hooker Furnishings Corp,Consumer products,US,182.19173328599604
HOFV,Hall of Fame Resort & Entertainment Co,"Hotels, Restaurants & Leisure",US,83.12841567045896
HOLI,Hollysys Automation Technologies Ltd,Electrical Equipment,CN,1224.3739889292456
HOLX,Hologic Inc,Health Care,US,16856.579373521192
HON,Honeywell International Inc,Industrial Conglomerates,US,125906.3551963302
HONE,HarborOne Bancorp Inc,Banking,US,686.3537953362445
HOOD,Robinhood Markets Inc,Financial Services,US,8319.160144766354
HOOK,HOOKIPA Pharma Inc,Biotechnology,US,76.58633647887324
HOPE,Hope Bancorp Inc,Banking,US,1706.1217128957312
HORI,Emerging Markets Horizon Corp,N/A,CY,360.8125045157421
HOTH,Hoth Therapeutics Inc,Pharmaceuticals,US,13.83467950300509
HOUR,Hour Loop Inc,Retail,US,107.23005
HOWL,Werewolf Therapeutics Inc,Biotechnology,US,204.63893214545453
HPCO,Hempacco Co Inc,N/A,US,129.7774131736527
HPK,Highpeak Energy Inc,Energy ,US,2878.1206539544896
HPLT,Home Plate Acquisition Corp,N/A,US,243.99999005603672
HQI,Hirequest Inc,Professional Services,US,197.96262489722224
HQY,Healthequity Inc,Health Care,US,5398.686521915083
HRMY,Harmony Biosciences Holdings Inc,Pharmaceuticals,US,2624.399758741296
HROW,Harrow Health Inc,Pharmaceuticals,US,240.381414
HRTX,Heron Therapeutics Inc,Biotechnology,US,417.71289922535215
HRZN,Horizon Technology Finance Corp,Financial Services,US,313.9798236245954
HSAQ,Health Sciences Acquisitions Corp 2,N/A,US,201.02351098882116
HSCS,Heart Test Laboratories Inc,Health Care,US,11.283742953020141
HSDT,Helius Medical Technologies Inc,Health Care,US,14.66253829867675
HSIC,Henry Schein Inc,Health Care,US,9699.537132545882
HSII,Heidrick & Struggles International Inc,Professional Services,US,560.1439329999998
HSKA,Heska Corp,Health Care,US,931.5068099598573
HSON,Hudson Global Inc,Professional Services,US,98.32498996776933
HST,Host Hotels & Resorts Inc,Real Estate,US,12415.67882
HSTM,HealthStream Inc,Health Care,US,670.3955040214765
HSTO,Histogen Inc,Biotechnology,US,4.545359
HTBI,Hometrust Bancshares Inc,Banking,US,357.35640225192805
HTBK,Heritage Commerce Corp,Banking,US,688.4070859631579
HTCR,HeartCore Enterprises Inc,Technology,JP,33.192888888888895
HTGM,HTG Molecular Diagnostics Inc,Health Care,US,9.05945043370508
1179.HK,H World Group Ltd,"Hotels, Restaurants & Leisure",CN,90995.141672
HTIA,Healthcare Trust Inc,Real Estate,US,35.28
HTLD,Heartland Express Inc,Road & Rail,US,1163.5310818656023
HTLF,Heartland Financial USA Inc,Banking,US,1884.7412945719389
HTOO,Fusion Fuel Green PLC,Electrical Equipment,IE,78.31090674285716
HTZ,Hertz Global Holdings Inc,Road & Rail,US,6446.2336313278065
HUBG,Hub Group Inc,Logistics & Transportation,US,2678.533376972219
HUDI,"Huadi International Group Co., Ltd.",Metals & Mining,CN,246.24877490566038
HUGE.CN,FSD Pharma Inc,Pharmaceuticals,CA,44.665578
HUIZ,Huize Holding Ltd,Insurance,CN,46.400101
HUMA,Humacyte Inc,Biotechnology,US,449.109653215311
HURC,Hurco Companies Inc,Machinery,US,151.6975707621146
HURN,Huron Consulting Group Inc,Professional Services,US,1369.679503560813
HUT.TO,Hut 8 Mining Corp,Technology,CA,446.817412
HVBC,HV Bancorp Inc,Financial Services,US,47.284405
HWBK,Hawthorn Bancshares Inc,Banking,US,164.476511
HWC,Hancock Whitney Corp,Banking,US,4073.220921510836
HWEL,Healthwell Acquisition Corp I,N/A,US,304.37500100308955
HWKN,Hawkins Inc,Chemicals,US,798.051540487025
HYFM,Hydrofarm Holdings Group Inc,Machinery,US,135.2826762057878
HYMC,Hycroft Mining Holding Corporation,Metals & Mining,US,143.793243
HYRE,HyreCar Inc,Road & Rail,US,17.6492337866005
HYW,Hywin Holdings Ltd,Financial Services,CN,189.840006
HYZN,Hyzon Motors Inc,Machinery,US,493.322964
HZNP,Horizon Therapeutics PLC,Biotechnology,IE,13823.062064452482
IAC,IAC Inc,Media,US,5678.59590854295
IART,Integra Lifesciences Holdings Corp,Health Care,US,3953.101611195872
IAS,Integral Ad Science Holding Corp,Media,US,1196.1621300763356
IBCP,Independent Bank Corp (Michigan),Banking,US,426.800110186948
IBEX,Ibex Ltd,Technology,US,304.5044985342216
IBKR,Interactive Brokers Group Inc,Financial Services,US,26132.83507672571
IBOC,International Bancshares Corp,Banking,US,2552.549522395538
IBRX,Immunitybio Inc,Biotechnology,US,1717.3045662028985
IBTX,Independent Bank Group Inc,Banking,US,2727.0230543718626
ICAD,ICAD Inc,Health Care,US,75.24178806122451
ICCC,ImmuCell Corp,Biotechnology,US,54.53792215649405
ICCH,ICC Holdings Inc,Insurance,US,53.246088
ICCM.TA,Icecure Medical Ltd,Health Care,IL,202.853406
ICFI,ICF International Inc,Professional Services,US,1887.426715094454
ICHR,Ichor Holdings Ltd,Semiconductors,US,823.9645175117647
ICLK,iClick Interactive Asia Group Ltd,Media,HK,37.867788
ICLR,ICON PLC,Life Sciences Tools & Services,IE,16854.811379137038
ICMB,Investcorp Credit Management BDC Inc,Financial Services,US,63.296045437192404
ICPT,Intercept Pharmaceuticals Inc,Biotechnology,US,531.0010299767442
ICUI,ICU Medical Inc,Health Care,US,3761.2846095529417
ICVX,Icosavax Inc,Biotechnology,US,194.6398036427015
IDAI,T Stamp Inc,Technology,US,31.744331386861308
IDEX.OL,Idex Biometrics ASA,Electrical Equipment,NO,845.263914
IDCC,InterDigital Inc,Technology,US,1414.353953443958
IDEX,Ideanomics Inc,Machinery,US,302.0922100172414
IDN,Intellicheck Inc,Technology,US,53.000930335570466
IDRA,Idera Pharmaceuticals Inc,Biotechnology,US,27.59664714956131
IDXX,IDEXX Laboratories Inc,Health Care,US,28625.119160064667
IDYA,IDEAYA Biosciences Inc,Biotechnology,US,368.6884241
IEA,Infrastructure and Energy Alternatives Inc,Construction,US,689.3658963354475
IEP,Icahn Enterprises LP,Industrial Conglomerates,US,16467.03567845642
IESC,IES Holdings Inc,Construction,US,609.1438803068712
IFBD,Infobird Co Ltd,Technology,CN,8.7963365
IFRX,InflaRx NV,Biotechnology,DE,101.6686506113537
IGAC,IG Acquisition Corp,N/A,US,374.6249879880963
IGIC,International General Insurance Holdings Ltd,Insurance,JO,381.133973865701
IGMS,IGM Biosciences Inc,Biotechnology,US,842.8992536217304
IGNY,Ignyte Acquisition Corp,N/A,US,72.2919960080483
IGTA,Inception Growth Acquisition Ltd,N/A,US,128.96587800302422
IHRT,iHeartMedia Inc,Media,US,1085.4273775561799
III,Information Services Group Inc,Technology,US,267.4084620035149
IIII,Insu Acquisition Corp III,N/A,US,337.9310019999999
IIIV,I3 Verticals Inc,Technology,US,726.9552574319579
IINN,Inspira Technologies Oxy BHN Ltd,Health Care,IL,17.89397746810345
IIVI,II-VI Inc,Electrical Equipment,US,5681.259027463716
IKNA,Ikena Oncology Inc,Pharmaceuticals,US,187.08865781132081
IKT,Inhibikase Therapeutics Inc,Biotechnology,US,23.43088472727273
ILAG,Intelligent Living Application Group Inc,Building,HK,38.6484
ILMN,Illumina Inc,Life Sciences Tools & Services,US,30841.810847538032
ILPT,Industrial Logistics Properties Trust,Real Estate,US,463.22641
IMAB,I-Mab,Biotechnology,CN,522.691722
IMAQ,International Media Acquisition Corp,N/A,US,299.0146239841269
IMBI,iMedia Brands Inc,Retail,US,23.61437922607028
IMCC.CN,IM Cannabis Corp,Pharmaceuticals,CA,41.817198
IMCR,Immunocore Holdings PLC,Biotechnology,GB,2276.481982
IMGN,ImmunoGen Inc,Biotechnology,US,1231.5790878729583
IMGO,Imago BioSciences Inc,Biotechnology,US,491.95323599578364
IMM.AX,Immutep Ltd,Biotechnology,AU,238.215952
IMMR,Immersion Corp,Technology,US,188.67745573776224
IMMX,Immix Biopharma Inc,Biotechnology,US,26.985629654054062
IMNM,Immunome Inc,Biotechnology,US,64.27513910526316
8150.TW,ChipMOS Technologies Inc,Semiconductors,TW,25526.126832
IMPL,Impel Pharmaceuticals Inc,Biotechnology,US,178.04109790874523
IMPP,Imperial Petroleum Inc,Energy ,US,103.9091
IMRA,Imara Inc,Pharmaceuticals,US,30.2170809009009
IMC.AX,Immuron Ltd,Biotechnology,AU,20.046254
IMRX,Immuneering Corp,Biotechnology,US,196.35870450647485
IMTE,Integrated Media Technology Ltd,Electrical Equipment,AU,19.62193037777778
IMTX,Immatics NV,Biotechnology,DE,798.4619424058919
IMUX,Immunic Inc,Biotechnology,US,138.76507041348313
IMV.TO,IMV Inc,Biotechnology,CA,71.574433
IMVT,Immunovant Inc,Biotechnology,US,631.8483374448671
IMXI,International Money Express Inc,Technology,US,853.4167752333932
INAB,"IN8BIO, Inc.",Biotechnology,US,59.05019609342562
INBK,First Internet Bancorp,Banking,US,337.94081481179387
INBX,Inhibrx Inc,Biotechnology,US,630.8434481671642
INCR.TA,InterCure Ltd,Pharmaceuticals,IL,778.105784
INCY,Incyte Corp,Biotechnology,US,15616.85444718206
INDB,Independent Bank Corp (Massachusetts),Banking,US,3522.75823625673
INDI,indie Semiconductor Inc,Semiconductors,US,1205.7798749440392
INDP,Indaptus Therapeutics Inc,Biotechnology,US,20.068389286852597
INDT,Indus Realty Trust Inc,Real Estate,US,613.271638
INFI,Infinity Pharmaceuticals Inc,Biotechnology,US,135.70237456
INFN,Infinera Corp,Communications,US,1093.3484173150682
INGN,Inogen Inc,Health Care,US,637.5171016455871
INKA,KludeIn I Acquisition Corp,N/A,US,147.9047759312749
INKT,Mink Therapeutics Inc,Biotechnology,US,87.13969192682927
INM,InMed Pharmaceuticals Inc,Pharmaceuticals,CA,5.21021961372549
INMB,INmune Bio Inc,Biotechnology,US,146.25984887453876
INMD,Inmode Ltd,Health Care,IL,2591.298739519756
INNV,InnovAge Holding Corp,Health Care,US,497.37671147513817
INO,Inovio Pharmaceuticals Inc,Biotechnology,US,548.6810424034336
INOD,Innodata Inc,Technology,US,91.19149400000002
INPX,Inpixon,Technology,US,23.58492714563107
INSE,Inspired Entertainment Inc,"Hotels, Restaurants & Leisure",US,271.1288773596059
INSG,Inseego Corp,Communications,US,272.39336797318003
INSM,Insmed Inc,Biotechnology,US,2945.3928304525602
INTA,Intapp Inc,Technology,US,861.7793746205674
INTC,Intel Corp,Semiconductors,US,128189.3209240176
INTE,Integral Acquisition 1 Corp,N/A,US,142.79261998313132
INTG,InterGroup Corp,Real Estate,US,114.40291430117648
INTR,Inter & Co Inc,Banking,BR,1126.1972142857144
INTU,Intuit Inc,Technology,US,118798.2059310127
INTZ,Intrusion Inc,Technology,US,78.64343792207792
INVA,Innoviva Inc,Pharmaceuticals,US,911.7541140415065
INVE,Identiv Inc,Electrical Equipment,US,318.53330533287203
INVO,INVO Bioscience Inc,Health Care,US,12.53480524468085
INVZ,Innoviz Technologies Ltd,Electrical Equipment,IL,636.2821583902438
INZY,Inozyme Pharma Inc,Biotechnology,US,121.64139727000003
IOAC,Innovative International Acquisition Corp,N/A,US,324.311007
IOBT,IO Biotech Inc,Biotechnology,DK,92.78515901628666
IONM,Assure Holdings Corp,Health Care,US,16.6613456445993
INR.AX,ioneer Ltd,Metals & Mining,AU,1363.787072
IONS,Ionis Pharmaceuticals Inc,Biotechnology,US,6137.543637710997
IOSP,Innospec Inc,Chemicals,US,2215.542524303766
IOVA,Iovance Biotherapeutics Inc,Biotechnology,US,1732.6503340749546
IPA,Immunoprecise Antibodies Ltd,Life Sciences Tools & Services,CA,130.88953014055636
IPAR,Inter Parfums Inc,Consumer products,US,2488.7958462783404
IPAX,Inflection Point Acquisition Corp,N/A,US,399.8218458551618
IPDN,Professional Diversity Network Inc,Media,US,12.71706784425
IPGP,IPG Photonics Corp,Electrical Equipment,US,4491.101240709075
IPH.PA,Innate Pharma SA,Biotechnology,FR,204.31616
IPSC,Century Therapeutics Inc,Biotechnology,US,617.081622890566
IPVI,InterPrivate IV InfraTech Partners Inc,N/A,US,354.3437595144743
IPW,iPower Inc,Retail,US,30.75527662745098
IPWR,Ideal Power Inc,Electrical Equipment,US,82.94775436262704
IPX.AX,IperionX Limited,Metals & Mining,US,132.16445
IQ,iQIYI Inc,Media,CN,2967.584134
IQMD,Intelligent Medicine Acquisition Corp,N/A,US,259.7850189622266
IRAA,Iris Acquisition Corp,N/A,KY,338.44843999999995
IRBT,iRobot Corp,Consumer products,US,1607.3635671418642
IRDM,Iridium Communications Inc,Telecommunication,US,5589.388212612218
IREN,Iris Energy Ltd,Technology,AU,224.4605335660848
IRIX,IRIDEX Corp,Health Care,US,39.6443433306773
IRMD,IRadimed Corp,Health Care,US,406.73261746388056
IROQ,IF Bancorp Inc,Financial Services,US,63.52371085626911
IRTC,iRhythm Technologies Inc,Health Care,US,4591.962378574643
IRWD,Ironwood Pharmaceuticals Inc,Biotechnology,US,1667.154627191136
ISAA,Iron Spark I Inc,N/A,US,217.7675091690212
ISEE,IVERIC bio Inc,Biotechnology,US,1114.6545856744185
ISIG,Insignia Systems Inc,Media,US,13.19729020163488
ISLE,Isleworth Healthcare Acquisition Corp,N/A,US,262.17439800000005
ISO,IsoPlexis Corp,Life Sciences Tools & Services,US,77.23541353535353
ISPC,iSpecimen Inc,Health Care,US,19.53731598173516
ISPO,Inspirato Inc,"Hotels, Restaurants & Leisure",US,334.9133134590748
ISRG,Intuitive Surgical Inc,Health Care,US,72732.83333710812
ISSC,Innovative Solutions and Support Inc,Aerospace & Defense,US,133.890646875
ISTR,Investar Holding Corp,Banking,US,216.1062429778086
ISUN,iSun Inc,Construction,US,40.55746754482758
ITAQ,Industrial Tech Acquisitions II Inc,N/A,US,214.97813495009981
ITCI,Intra-Cellular Therapies Inc,Pharmaceuticals,US,4872.073898653998
ITI,Iteris Inc,Electrical Equipment,US,131.56420858653843
ITIC,Investors Title Co,Insurance,US,262.2765397457454
ITOS,Iteos Therapeutics Inc,Biotechnology,US,807.5598959899748
ITQ,Itiquira Acquisition Corp,N/A,US,284.7687419999999
ITRI,Itron Inc,Electrical Equipment,US,2149.051259608587
ITRM,Iterum Therapeutics PLC,Pharmaceuticals,IE,29.849430559386967
ITRN,Ituran Location and Control Ltd,Communications,IL,500.01427645513616
IVA.PA,Inventiva SA,Biotechnology,FR,184.900962
IVAC,Intevac Inc,Technology,US,122.35323445703123
IVCA,Investcorp India Acquisition Corp,N/A,KY,326.3487463271302
IVCB,Investcorp Europe Acquisition I Corp,N/A,KY,433.837518
IVCP,Swiftmerge Acquisition Corp,N/A,CA,278.718746
IVDA,Iveda Solutions Inc,Technology,US,12.26112805555556
IXAQ,IX Acquisition Corp,N/A,GB,284.3374950301508
IHL.AX,Incannex Healthcare Ltd,Pharmaceuticals,AU,350.426569
IZEA,IZEA Worldwide Inc,Media,US,52.798459722125436
JACK,Jack in the Box Inc,"Hotels, Restaurants & Leisure",US,1700.5721904765003
JAGX,Jaguar Health Inc,Pharmaceuticals,US,17.87949546884948
JAKK,JAKKS Pacific Inc,Leisure Products,US,226.65559958544304
JAMF,Jamf Holding Corp,Technology,US,2692.58614343017
JAN,Janone Inc,Commercial Services & Supplies,US,9.1356672909699
JANX,Janux Therapeutics Inc,Biotechnology,US,462.042974450945
JAQC,Jupiter Acquisition Corp,N/A,US,197.69846375321333
JAZZ,Jazz Pharmaceuticals PLC,Pharmaceuticals,IE,9707.992098575882
JBHT,J B Hunt Transport Services Inc,Road & Rail,US,17517.4298206001
JBLU,JetBlue Airways Corp,Airlines,US,2471.0087826545455
JBSS,John B Sanfilippo & Son Inc,Food Products,US,905.0909593471462
JCIC,Jack Creek Investment Corp.,N/A,US,426.9375150151667
JCSE,JE Cleantech Holdings Ltd,Machinery,SG,20.277
9618.HK,JD.Com Inc,Retail,CN,650914.217529
JFIN,Jiayin Group Inc,Financial Services,CN,128.04329
JFU,9F Inc,Media,CN,97.070747
JG,Aurora Mobile Ltd,Technology,CN,104.41512
JGGC,Jaguar Global Growth Corporation I,N/A,US,308.50667002000006
JJSF,J & J Snack Foods Corp,Food Products,US,2773.472176064136
JKHY,Jack Henry & Associates Inc,Technology,US,13938.285686260238
JMAC,Maxpro Capital Acquisition Corp,N/A,TW,136.0208211073726
JMSB,John Marshall Bancorp Inc,Banking,US,357.09120111780715
JNCE,Jounce Therapeutics Inc,Biotechnology,US,185.06536952432427
JOAN,Joann Inc,Retail,US,294.83889572829133
JOFF,JOFF Fintech Acquisition Corp,N/A,US,510.77253507106605
JOUT,Johnson Outdoors Inc,Leisure Products,US,596.5522296555166
JRSH,Jerash Holdings (US) Inc,"Textiles, Apparel & Luxury Goods",US,64.38514277528091
JRVR,James River Group Holdings Ltd,Insurance,BM,905.172871449771
NAVI,Navient Corp,Financial Services,US,2085.6170378814127
JSPR,Jasper Therapeutics Inc,Biotechnology,US,72.54782745066666
JUGG,Jaws Juggernaut Acquisition Corp,N/A,US,338.4449979948902
JUPW,Jupiter Wellness Inc,Consumer products,US,19.960586471561772
JVA,Coffee Holding Co Inc,Food Products,US,13.871896071428571
JWAC,Jupiter Wellness Acquisition Corp,N/A,US,181.91310799999997
JWEL,Jowell Global Ltd,Retail,CN,35.334986326388886
JYAC,Jiya Acquisition Corp,N/A,US,133.798556
JYNT,Joint Corp,Health Care,US,244.67641463524126
JZXN,Jiuzi Holdings Inc,Retail,CN,14.36027062479785
KACL,Kairous Acquisition Corp Ltd,N/A,MY,102.27312518181819
KAII,Kismet Acquisition Two Corp,N/A,US,289.2824890111111
KAIR,Kairos Acquisition Corp,N/A,US,342.24000600000005
KAL,Kalera PLC,Food Products,US,43.09364503626944
KALA,Kala Pharmaceuticals Inc,Pharmaceuticals,US,24.60525430276923
KALU,Kaiser Aluminum Corp,Metals & Mining,US,1108.348509092158
KALV,Kalvista Pharmaceuticals Inc,Biotechnology,US,396.57386184313737
KARO,Karooooo Ltd,Technology,SG,798.5385125411765
KAVL,Kaival Brands Innovations Group Inc,Distributors,US,36.15266545454546
KBAL,Kimball International Inc,Commercial Services & Supplies,US,271.9327210969856
KBNT,Kubient Inc,Media,US,17.2815025210084
KC,Kingsoft Cloud Holdings Ltd,Technology,CN,796.393141
KDNY,Chinook Therapeutics Inc,Biotechnology,US,1334.6594739545885
KDP,Keurig Dr Pepper Inc,Beverages,US,53571.50333804174
KE,Kimball Electronics Inc,Electrical Equipment,US,501.7246134948301
KEQU,Kewaunee Scientific Corp,Health Care,US,53.78902149894959
KERN,Akerna Corp,Technology,US,9.682399990384619
KFFB,Kentucky First Federal Bancorp,Financial Services,US,60.403879
KFRC,Kforce Inc,Professional Services,US,1162.3532046723853
KHC,Kraft Heinz Co,Food Products,US,45721.1560303931
KIDS,OrthoPediatrics Corp,Health Care,US,959.7666620886517
KIII,Kismet Acquisition Three Corp,N/A,US,359.63812450025307
KINS,Kingstone Companies Inc,Insurance,US,39.60191029007634
KINZ,Kins Technology Group Inc.,N/A,US,78.9295681036446
KIRK,Kirkland's Inc,Retail,US,52.05594748346055
KLAC,KLA Corp,Semiconductors,US,47539.71760321259
KLAQ,KL Acquisition Corp,N/A,US,354.703121
KLIC,Kulicke and Soffa Industries Inc,Semiconductors,SG,2467.887502514368
KLTR,Kaltura Inc,Technology,US,320.18989922413795
KLXE,KLX Energy Services Holdings Inc,,US,89.68548290409026
KMDA,Kamada Ltd,Biotechnology,IL,217.2789862537583
KMPH,KemPharm Inc,Pharmaceuticals,US,193.50927482513657
KNBE,Knowbe4 Inc,Technology,US,3202.96463366897
KNDI,Kandi Technologies Group Inc,Auto Components,CN,157.60328353051645
KNSA,Kiniksa Pharmaceuticals Ltd,Biotechnology,BM,794.7493887786133
KNTE,Kinnate Biopharma Inc,Biotechnology,US,640.993772443236
KNTK,Kinetik Holdings Inc,Energy ,US,4870.819920981471
KOD,Kodiak Sciences Inc,Biotechnology,US,528.2084948489141
KOPN,Kopin Corp,Semiconductors,US,119.85582545454544
KOSS,Koss Corp,Consumer products,US,68.60846098829649
KPLT,Katapult Holdings Inc,Financial Services,US,111.16807329629628
KPRX,Kiora Pharmaceuticals Inc,Pharmaceuticals,US,7.90407102631579
KPTI,Karyopharm Therapeutics Inc,Biotechnology,US,418.18667954702505
KRBP,Kiromic Biopharma Inc,Biotechnology,US,6.34831605142857
KRKR,36Kr Holdings Inc,Media,CN,41.428858
KRMD,KORU Medical Systems Inc,Health Care,US,108.07933214574898
KRNL,Kernel Group Holdings Inc,N/A,US,376.7447130040363
KRNT,Kornit Digital Ltd,Machinery,IL,1438.2789356880987
KRNY,Kearny Financial Corp,Financial Services,US,771.6448324872022
KRON,Kronos Bio Inc,Biotechnology,US,239.565543
KROS,Keros Therapeutics Inc,Biotechnology,US,927.7654486431886
KRT,Karat Packaging Inc,Trading Companies & Distributors,US,349.44719783483146
KRTX,Karuna Therapeutics Inc,Biotechnology,US,8509.264927741984
KRUS,Kura Sushi USA Inc,"Hotels, Restaurants & Leisure",US,740.4739569613913
KRYS,Krystal Biotech Inc,Biotechnology,US,1814.9783776880731
KSCP,Knightscope Inc,Commercial Services & Supplies,US,80.54
KSI,Kadem Sustainable Impact Corp,N/A,US,214.81250900917428
KSPN,Kaspien Holdings Inc,Technology,US,6.15385795180723
KTCC,Key Tronic Corp,Electrical Equipment,US,49.504610465631934
KTOS,Kratos Defense and Security Solutions Inc,Aerospace & Defense,US,1526.4364694743695
KTRA,Kintara Therapeutics Inc,Biotechnology,US,10.3431046728972
KTTA,Pasithea Therapeutics Corp,Biotechnology,US,30.703489
KURA,Kura Oncology Inc,Biotechnology,US,990.0163941035859
KVHI,KVH Industries Inc,Communications,US,183.12055072100313
KVSA,Khosla Ventures Acquisition Co,N/A,US,445.80201501532173
KVSC,Khosla Ventures Acquisition III Co,N/A,US,663.3393089999998
KXIN,Kaixin Auto Holdings,Retail,CN,128.1021634523077
KYCH,Keyarch Acquisition Corp,N/A,US,150.142
KYMR,Kymera Therapeutics Inc,Biotechnology,US,1423.6382819028122
KZA.AX,Kazia Therapeutics Ltd,Biotechnology,AU,32.171882
KZR,Kezar Life Sciences Inc,Biotechnology,US,673.4398929306932
LAAA,Lakeshore Acquisition I Corp,N/A,CN,71.238063
LAB,Standard BioTools Inc,Life Sciences Tools & Services,US,115.62256319580419
LABP,Landos Biopharma Inc,Pharmaceuticals,US,35.830878103662755
